lsoa11cd,gamb_dist,pubs_dist,off_dist
E01000647,1.376296296,0.363703704,0.484074074
E01000648,1.588,0.42875,0.7955
E01000649,1.994545455,1.258363636,1.275818182
E01000650,1.342,1.1998,1.6866
E01000651,1.14125,0.89625,1.4996875
E01000652,0.536363636,0.464848485,1.908181818
E01000653,1.917575758,0.896969697,0.89969697
E01000654,1.596666667,3.146969697,2.030909091
E01000655,1.771071429,3.321428571,2.204642857
E01000656,1.358611111,2.573333333,1.782777778
E01000657,0.6,2.149310345,1.032068966
E01000658,1.03,2.162903226,1.270322581
E01000659,1.336,2.886,1.7696
E01000661,1.006041667,0.760416667,1.752916667
E01000662,0.512592593,0.471851852,1.862962963
E01000663,1.252173913,0.87,1.265652174
E01000664,1.788928571,1.423571429,1.635714286
E01000665,1.863181818,1.146363636,1.019090909
E01000666,2.115,0.788,1.945166667
E01000667,1.195945946,0.856486486,1.341621622
E01000668,0.402682927,0.302682927,1.126097561
E01000669,0.406086957,0.33173913,1.327391304
E01000670,0.59525,0.46175,0.9315
E01000671,0.820285714,0.320285714,0.434571429
E01000672,1.367272727,0.85,1.620909091
E01000673,2.009259259,0.851851852,0.782592593
E01000674,1.269,0.35125,1.021
E01000675,0.458089888,0.528988764,1.151123596
E01000676,0.74030303,0.267575758,1.247575758
E01000677,1.830857143,0.485142857,0.710857143
E01000678,0.887586207,0.473103448,0.480689655
E01000679,0.716,0.417,0.768
E01000680,2.411325301,2.633253012,6.322168675
E01000681,1.375357143,0.958571429,3.855
E01000682,1.162727273,0.531515152,4.116363636
E01000683,1.4709375,1.1725,4.2984375
E01000684,0.986666667,1.109230769,4.724871795
E01000685,0.536428571,1.641071429,4.205
E01000686,0.673636364,0.618484848,4.893636364
E01000687,0.482926829,0.385609756,5.156829268
E01000688,0.817826087,1.116956522,5.151304348
E01000689,1.354827586,1.292758621,1.215517241
E01000690,0.58,0.693846154,0.918846154
E01000691,0.7752,0.8328,0.9664
E01000692,0.212580645,0.269032258,0.438709677
E01000693,1.409354839,0.977096774,1.374193548
E01000694,1.41902439,1.840243902,1.744634146
E01000695,0.815833333,0.703888889,0.646666667
E01000696,1.211886792,0.635849057,0.977735849
E01000697,1.699622642,0.516603774,0.555283019
E01000698,1.907407407,1.907037037,2.422222222
E01000699,0.429090909,0.358636364,0.278636364
E01000700,0.498064516,1.055806452,0.669354839
E01000701,0.8385,0.893,0.438
E01000702,0.497894737,0.704210526,0.384210526
E01000703,0.373255814,0.56744186,0.65627907
E01000704,0.702307692,0.722692308,0.435384615
E01000705,0.3315,0.547,0.9255
E01000706,0.87125,0.83125,0.869375
E01000707,0.835238095,0.853809524,1.366666667
E01000708,0.448928571,0.535714286,1.321071429
E01000709,0.639333333,0.533,0.934666667
E01000710,1.167681159,0.737101449,1.18884058
E01000711,1.217045455,0.748409091,1.138863636
E01000712,1.037173913,0.538043478,0.792826087
E01000713,1.639130435,0.863043478,0.828478261
E01000714,0.363559322,0.186949153,0.399661017
E01000715,0.918222222,0.324888889,0.352444444
E01000716,1.3725,0.7015625,0.6825
E01000717,1.965882353,0.748627451,0.63254902
E01000718,1.333,1.031,1.56275
E01000719,0.525681818,0.525681818,1.411818182
E01000720,1.909791667,2.25625,3.074166667
E01000721,0.434411765,0.434411765,1.817647059
E01000722,1.14375,1.26875,0.428333333
E01000723,1.255555556,1.902222222,1.748518519
E01000724,0.753103448,0.753103448,1.748275862
E01000725,0.773333333,0.989583333,1.06375
E01000726,1.217826087,1.355652174,1.139565217
E01000727,0.552105263,0.686052632,1.573421053
E01000728,1.220196078,1.432156863,2.137058824
E01000729,0.481463415,1.955365854,2.512682927
E01000730,0.94,1.033243243,1.475135135
E01000731,1.5536,1.5972,1.908
E01000732,1.741333333,1.782333333,1.125
E01000733,1.585483871,1.677096774,0.623548387
E01000734,1.721904762,1.919047619,1.116190476
E01000735,1.138064516,2.802258065,3.05483871
E01000736,0.982692308,2.395769231,3.238461538
E01000737,0.688,2.0368,2.9668
E01000738,0.910333333,1.682333333,2.152
E01000739,0.605925926,1.307407407,1.868518519
E01000740,0.505909091,0.437045455,0.479772727
E01000741,0.342272727,0.323181818,0.332272727
E01000742,0.795806452,0.501612903,0.812258065
E01000743,0.642580645,0.501290323,0.719354839
E01000744,0.446285714,0.672571429,1.080571429
E01000745,0.922142857,0.582142857,0.967678571
E01000746,0.501086957,0.420217391,0.688695652
E01000747,4.093235294,2.206029412,4.592352941
E01000748,3.061189655,2.393931034,3.083844828
E01000749,2.6038,1.9818,5.8462
E01000750,1.702142857,1.0475,3.309285714
E01000751,1.153902439,0.539268293,2.530731707
E01000752,1.475961538,0.571346154,3.568269231
E01000753,1.4755,1.227,2.6565
E01000754,1.439142857,1.169714286,1.905428571
E01000755,1.643225806,1.359032258,1.940967742
E01000756,0.767380952,0.579285714,2.213333333
E01000757,1.7328125,1.3134375,2.7146875
E01000758,1.307241379,0.853793103,3.185517241
E01000759,1.514545455,1.737575758,3.330606061
E01000760,0.870357143,1.826071429,3.228214286
E01000761,1.032727273,2.082272727,3.512272727
E01000762,1.092564103,1.305641026,1.052820513
E01000763,1.1928,0.736,1.7052
E01000764,1.034074074,1.206296296,1.43
E01000765,0.809487179,0.682307692,2.443846154
E01000766,0.692333333,1.200333333,1.700333333
E01000767,0.4932,0.6216,2.1088
E01000768,0.668125,1.4984375,2.47125
E01000769,0.668636364,0.784545455,0.972272727
E01000770,0.942790698,0.637209302,0.409767442
E01000771,0.545185185,0.592222222,1.061481481
E01000772,1.174651163,0.876976744,0.460232558
E01000773,0.914761905,0.993809524,1.001904762
E01000774,0.431923077,0.544230769,1.02
E01000775,2.172461538,1.498615385,1.140615385
E01000777,0.6045,0.754,0.6045
E01000778,0.580882353,1.076470588,0.580882353
E01000779,0.483684211,0.954736842,1.211842105
E01000780,0.434137931,0.97137931,1.698275862
E01000781,0.555789474,1.521052632,1.836842105
E01000782,0.339285714,1.838571429,1.390714286
E01000783,0.424,1.8828,1.8552
E01000784,0.7844,1.464,1.5352
E01000785,0.38,2.161304348,1.785217391
E01000786,0.984827586,2.277586207,3.012758621
E01000787,0.955833333,1.379166667,1.869583333
E01000788,0.514375,0.5465625,2.19125
E01000789,0.438648649,1.574594595,2.27027027
E01000790,0.3353125,0.415625,2.7565625
E01000791,0.81826087,1.119130435,1.93826087
E01000792,0.335925926,1.867407407,2.504444444
E01000793,0.968214286,1.4725,3.083571429
E01000794,1.0925,1.303928571,3.782857143
E01000795,1.335454545,2.177272727,3.482272727
E01000796,0.628095238,0.366428571,0.64047619
E01000797,0.7125,0.808333333,0.724166667
E01000798,0.373947368,0.195789474,0.414473684
E01000799,0.392162162,0.257837838,0.473243243
E01000800,0.541555556,0.380888889,0.739111111
E01000801,0.435517241,0.437586207,0.541724138
E01000802,0.531785714,0.546785714,0.641785714
E01000803,0.673888889,0.691666667,0.723055556
E01000804,1.112580645,0.802903226,1.335806452
E01000805,0.498918919,0.453513514,0.654864865
E01000806,0.255416667,0.332916667,0.389583333
E01000807,0.356944444,0.352222222,0.4175
E01000808,1.063333333,1.201481481,1.367037037
E01000809,0.764230769,0.715769231,0.764230769
E01000810,0.693214286,0.722142857,0.7225
E01000811,0.489444444,0.595,0.504444444
E01000812,0.708648649,0.685135135,2.137297297
E01000813,0.811851852,0.962962963,0.873333333
E01000814,0.941724138,1.167586207,2.243793103
E01000815,0.966666667,0.952592593,1.005185185
E01000816,0.711363636,1.250909091,0.971363636
E01000818,0.787692308,1.461153846,1.345769231
E01000819,0.344516129,0.951935484,1.309032258
E01000820,1.165454545,0.624242424,1.452727273
E01000822,1.116,0.4528,1.616
E01000823,0.961935484,0.388387097,1.416774194
E01000824,1.002,0.4115,1.4185
E01000825,0.855483871,0.303548387,0.961612903
E01000826,0.945416667,1.644166667,0.89875
E01000827,0.505384615,1.086923077,0.505384615
E01000828,1.657619048,0.863333333,0.68952381
E01000829,0.804444444,0.572222222,0.986296296
E01000830,1.2234375,1.665625,0.87875
E01000831,1.106052632,1.004210526,0.953157895
E01000832,0.971851852,0.51962963,1.964444444
E01000833,0.604074074,1.476296296,0.604074074
E01000834,1.005555556,1.308888889,1.050555556
E01000835,0.34875,0.27025,2.596
E01000836,1.370526316,0.731578947,1.662105263
E01000837,0.610689655,0.532758621,2.530689655
E01000838,1.029,1.246333333,2.803666667
E01000839,0.7284,0.6636,3.2512
E01000840,1.074482759,0.954482759,3.355517241
E01000841,0.602,0.411333333,2.925
E01000842,0.670833333,0.55125,0.674583333
E01000843,0.301176471,0.183823529,0.523823529
E01000844,0.944782609,0.69,1.050434783
E01000845,0.487837838,0.286216216,0.688648649
E01000846,0.791428571,0.528928571,0.760714286
E01000847,0.938695652,0.647826087,1.089565217
E01000848,0.440882353,0.455294118,0.446176471
E01000849,0.228823529,0.334411765,0.222058824
E01000850,0.347969925,0.254774436,0.449774436
E01000851,0.306063492,0.116063492,0.539587302
E01000852,0.406153846,0.303846154,0.903461538
E01000853,0.285135135,0.305405405,0.511081081
E01000854,0.223030303,0.112727273,0.712727273
E01000855,0.325826772,0.248031496,0.582913386
E01000856,0.320277778,0.243055556,0.413333333
E01000857,1.071764706,0.307647059,0.257647059
E01000858,0.339210526,0.266315789,0.31
E01000859,1.183488372,0.133488372,0.237209302
E01000860,1.0416,0.2428,0.4716
E01000861,0.3785,0.18175,0.656
E01000862,0.547209302,0.211395349,0.552790698
E01000863,0.274705882,0.123529412,0.668431373
E01000864,0.654,0.3916,0.4972
E01000865,0.466428571,0.405714286,0.43
E01000866,0.308857143,0.391714286,0.460571429
E01000867,0.241190476,0.188571429,0.37952381
E01000868,0.9155,0.344,0.6105
E01000869,0.391621622,0.223783784,0.48
E01000870,0.355384615,0.279615385,0.418461538
E01000871,0.815,0.62725,0.781
E01000872,0.377878788,0.255757576,0.508181818
E01000873,1.07125,0.28925,0.47475
E01000874,0.615588235,0.225588235,0.235882353
E01000875,0.77,0.4184,0.4952
E01000876,0.836521739,0.572608696,0.437391304
E01000877,0.835714286,0.463928571,0.478214286
E01000878,0.973333333,0.768181818,0.8
E01000879,1.162285714,0.256571429,0.288285714
E01000880,0.977419355,0.58516129,0.594193548
E01000881,0.9596875,0.6521875,0.8109375
E01000882,0.790882353,0.696470588,0.777352941
E01000883,0.744047619,0.648333333,1.123333333
E01000884,0.749655172,1.193793103,1.250344828
E01000885,1.366363636,0.565818182,0.760181818
E01000886,0.724074074,0.252592593,0.715555556
E01000887,0.385,0.249230769,0.803076923
E01000888,0.571428571,0.447857143,0.728928571
E01000889,0.441851852,0.281481481,0.382962963
E01000890,0.322666667,0.273333333,0.384666667
E01000891,0.208695652,0.30826087,0.157391304
E01000892,0.458064516,0.400967742,0.513870968
E01000893,0.421612903,0.412258065,0.968064516
E01000894,0.847560976,0.208780488,0.370487805
E01000895,1.139565217,0.127971014,0.320289855
E01000896,0.522926829,0.239268293,0.360487805
E01000897,0.588372093,0.391395349,0.469534884
E01000898,0.281621622,0.210540541,0.366486486
E01000899,1.297113402,0.28,0.790412371
E01000900,0.393611111,0.230277778,0.321388889
E01000901,0.326388889,0.222777778,0.279722222
E01000902,0.435555556,0.448148148,0.455925926
E01000903,0.243076923,0.251923077,0.474615385
E01000904,0.253953488,0.15255814,0.45744186
E01000905,0.4525,0.1753125,0.4290625
E01000906,0.358292683,0.247073171,0.262926829
E01000907,0.637727273,0.505454545,0.789545455
E01000908,1.048888889,0.702777778,0.8225
E01000909,1.216842105,0.458157895,1.062105263
E01000910,0.880882353,0.234705882,0.751176471
E01000911,0.567777778,0.262962963,0.551111111
E01000912,0.89,0.203125,0.8078125
E01000913,1.842162162,0.464594595,0.646351351
E01000914,0.322279412,0.140441176,0.515294118
E01000915,0.327058824,0.152352941,0.563137255
E01000916,0.158985507,0.128913043,0.293985507
E01000917,0.336166667,0.1995,0.405
E01000918,0.316914286,0.224171429,0.426114286
E01000919,0.337660819,0.10245614,0.475497076
E01000920,0.541908397,0.111221374,0.404961832
E01000921,0.287111111,0.164666667,0.394666667
E01000922,0.362790698,0.147674419,0.348139535
E01000923,0.530769231,0.22974359,0.546666667
E01000924,0.43,0.451,0.589666667
E01000925,0.48875,0.397916667,0.447916667
E01000926,0.458387097,0.346451613,0.551935484
E01000927,0.177777778,0.159444444,0.194444444
E01000928,0.424571429,0.289714286,0.489428571
E01000929,0.586969697,0.282121212,0.397272727
E01000930,0.241346154,0.132115385,0.294230769
E01000931,0.257272727,0.189090909,0.333333333
E01000932,0.471923077,0.345769231,0.502307692
E01000933,0.345,0.207105263,0.316315789
E01000934,0.343793103,0.32862069,0.425517241
E01000935,0.465909091,0.255454545,0.266818182
E01000936,0.663529412,0.155882353,0.292941176
E01000937,0.481290323,0.272903226,0.334193548
E01000938,0.339846154,0.250923077,0.500923077
E01000939,0.370535714,0.200714286,0.64875
E01000940,0.539565217,0.199565217,0.244347826
E01000941,0.464166667,0.139166667,0.399166667
E01000942,0.381408451,0.102957746,0.401690141
E01000943,0.223947368,0.151578947,0.270789474
E01000944,0.5788,0.3772,0.5696
E01000945,0.331290323,0.143709677,0.727096774
E01000946,0.455666667,0.359333333,0.554
E01000947,0.309583333,0.236875,0.685208333
E01000948,0.476666667,0.244761905,0.856666667
E01000949,0.278148148,0.417407407,0.348148148
E01000950,0.392352941,0.27,0.575882353
E01000951,0.228095238,0.235714286,0.244761905
E01000952,0.488333333,0.37625,0.59
E01000953,1.029358974,0.416666667,0.867179487
E01000954,0.368148148,0.204444444,0.626666667
E01000955,0.252121212,0.149090909,0.810606061
E01000956,0.395348837,0.141627907,0.695581395
E01000957,0.58825,0.3225,0.45825
E01000958,0.937272727,0.527954545,0.546590909
E01000959,0.5971875,0.2715625,0.4203125
E01000960,0.443902439,0.444878049,0.972926829
E01000961,0.247894737,0.279736842,0.484736842
E01000962,0.563333333,0.41037037,0.927777778
E01000963,0.682280702,0.417719298,0.906140351
E01000964,0.957714286,0.664,1.021142857
E01000965,0.597,0.356666667,0.530333333
E01000966,0.821,0.5645,0.86
E01000967,0.815555556,0.584722222,0.954444444
E01000968,0.615357143,0.285357143,0.450714286
E01000969,0.464,0.2902,0.2578
E01000970,0.364375,0.234375,0.19375
E01000971,0.608333333,0.347083333,0.197916667
E01000972,0.661764706,0.625588235,0.857647059
E01000973,0.39627907,0.267209302,0.291395349
E01000974,0.493809524,0.332857143,0.263809524
E01000975,0.900833333,0.584166667,0.901388889
E01000976,0.383076923,0.374230769,0.630769231
E01000977,0.425172414,0.359655172,0.511034483
E01000978,0.732941176,0.484705882,0.487647059
E01000979,0.778148148,0.526666667,0.56
E01000980,0.965,1.01375,1.186875
E01000981,0.508636364,0.479090909,0.798181818
E01000982,0.793333333,0.909047619,0.943809524
E01000983,0.388,0.266333333,0.478666667
E01000984,0.5285,0.5685,0.5685
E01000985,0.88375,0.460833333,0.91125
E01000986,0.607894737,0.642894737,0.748947368
E01000987,0.481904762,0.352380952,0.413333333
E01000989,1.669189189,1.487567568,2.422432432
E01000990,0.943157895,0.983157895,1.035789474
E01000991,1.728837209,1.723023256,2.030465116
E01000992,0.816428571,0.855357143,0.941071429
E01000993,0.270434783,0.462608696,0.287826087
E01000994,0.68,0.756111111,0.775
E01000995,0.414545455,0.454545455,0.482727273
E01000996,0.871764706,0.744705882,0.612352941
E01000997,0.708947368,0.558947368,0.621578947
E01000998,0.499333333,0.334666667,0.26
E01000999,0.627857143,0.428571429,0.325714286
E01001000,0.324210526,0.238947368,0.397894737
E01001001,0.550625,0.50875,0.613125
E01001002,0.675384615,0.68,0.831538462
E01001003,0.785625,0.7175,0.840625
E01001004,0.91625,0.740416667,0.99
E01001005,0.363684211,0.456315789,0.403684211
E01001006,1.522631579,1.648947368,2.535263158
E01001007,0.990909091,1.159090909,2.004090909
E01001008,0.374,0.8395,1.148
E01001009,0.509090909,0.360909091,0.710909091
E01001010,1.099642857,1.104642857,1.637857143
E01001011,0.307777778,0.322592593,0.304444444
E01001012,0.344,0.381,0.48
E01001013,0.386486486,0.330540541,0.649459459
E01001014,1.146714286,0.512142857,1.232857143
E01001015,1.152857143,1.325,3.535
E01001016,1.557666667,1.629333333,2.947
E01001017,1.676764706,1.866176471,4.305882353
E01001018,0.703888889,0.696944444,4.936111111
E01001019,0.96516129,1.099354839,3.946774194
E01001020,0.42,0.456666667,4.663888889
E01001021,0.5152,0.8432,5.2204
E01001022,0.872222222,0.926388889,5.737222222
E01001023,0.476511628,0.521395349,2.605116279
E01001024,0.6732,0.6768,3.332
E01001025,1.238181818,1.224090909,4.115454545
E01001026,0.605333333,0.582666667,3.902333333
E01001027,1.200454545,1.278863636,4.040454545
E01001028,1.818222222,1.776222222,2.675333333
E01001029,0.795945946,0.712432432,0.834054054
E01001030,1.303181818,1.288636364,1.882272727
E01001031,0.781538462,0.781538462,2.928461538
E01001032,1.685357143,1.729642857,0.478214286
E01001033,0.4434375,0.7671875,0.519375
E01001034,0.719259259,0.925555556,1.002962963
E01001035,0.951428571,0.587619048,2.272857143
E01001036,1.562380952,1.171904762,2.279761905
E01001037,0.553103448,0.241724138,1.596896552
E01001038,1.033571429,0.59,1.939642857
E01001039,1.26,1.04875,1.1040625
E01001040,0.471290323,0.333548387,1.21
E01001041,0.262857143,0.438571429,0.873571429
E01001042,0.805,0.568,1.0515
E01001043,0.43969697,0.137979798,1.648686869
E01001044,1.372820513,1.112307692,2.239487179
E01001045,0.811315789,0.719342105,1.741315789
E01001046,1.405151515,1.065151515,1.271818182
E01001047,0.453529412,0.345588235,1.956764706
E01001048,0.695166667,0.475833333,1.057333333
E01001049,1.362093023,1.241627907,1.689534884
E01001050,1.1696,0.8324,1.0484
E01001051,2.089333333,1.724,2.089333333
E01001052,2.325,2.412857143,2.325
E01001053,1.221,2.408,1.221
