month,long,lat,type
2019-03,-0.062272,51.536621999999994,Bicycle theft
2019-03,-0.061732,51.536766,Bicycle theft
2019-03,-0.058884000000000006,51.537636,Bicycle theft
2019-03,-0.062272,51.536621999999994,Bicycle theft
2019-03,-0.058884000000000006,51.537636,Bicycle theft
2019-03,-0.061732,51.536766,Bicycle theft
2019-03,-0.061732,51.536766,Bicycle theft
2019-03,-0.062272,51.536621999999994,Bicycle theft
2019-03,-0.059820000000000005,51.535952,Bicycle theft
2019-03,-0.061814999999999995,51.537541,Bicycle theft
2019-03,-0.07119099999999999,51.536103000000004,Bicycle theft
2019-03,-0.062849,51.53459,Bicycle theft
2019-03,-0.063867,51.534724,Bicycle theft
2019-03,-0.08538,51.536093,Bicycle theft
2019-03,-0.084414,51.538154999999996,Bicycle theft
2019-03,-0.076004,51.537199,Bicycle theft
2019-03,-0.079708,51.532439000000004,Bicycle theft
2019-03,-0.079708,51.532439000000004,Bicycle theft
2019-03,-0.084372,51.527128999999995,Bicycle theft
2019-03,-0.081419,51.528106,Bicycle theft
2019-03,-0.080509,51.528145,Bicycle theft
2019-03,-0.077515,51.530425,Bicycle theft
2019-03,-0.082995,51.526288,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.0812,51.526789,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.083936,51.526519,Bicycle theft
2019-03,-0.076532,51.523637,Bicycle theft
2019-03,-0.080478,51.527164,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.080874,51.524266,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.07584099999999999,51.523977,Bicycle theft
2019-03,-0.087939,51.529058,Bicycle theft
2019-03,-0.087939,51.529058,Bicycle theft
2019-03,-0.050308,51.563518,Bicycle theft
2019-03,-0.06423999999999999,51.563983,Bicycle theft
2019-03,-0.22463200000000003,51.512232,Bicycle theft
2019-03,-0.22680799999999998,51.517795,Bicycle theft
2019-03,-0.22600900000000002,51.516839000000004,Bicycle theft
2019-03,-0.248673,51.514788,Bicycle theft
2019-03,-0.236673,51.516514,Bicycle theft
2019-03,-0.23972600000000002,51.512846,Bicycle theft
2019-03,-0.23044499999999998,51.510611,Bicycle theft
2019-03,-0.23984,51.506516999999995,Bicycle theft
2019-03,-0.23746599999999998,51.508289000000005,Bicycle theft
2019-03,-0.24366500000000002,51.507474,Bicycle theft
2019-03,-0.241208,51.513290999999995,Bicycle theft
2019-03,-0.23516199999999998,51.509009999999996,Bicycle theft
2019-03,-0.22351100000000002,51.509921999999996,Bicycle theft
2019-03,-0.222609,51.505331,Bicycle theft
2019-03,-0.224939,51.505825,Bicycle theft
2019-03,-0.22457600000000003,51.508113,Bicycle theft
2019-03,-0.233594,51.507799,Bicycle theft
2019-03,-0.231807,51.507071,Bicycle theft
2019-03,-0.22831100000000001,51.506551,Bicycle theft
2019-03,-0.230159,51.510184,Bicycle theft
2019-03,-0.23446,51.503667,Bicycle theft
2019-03,-0.22646100000000002,51.502989,Bicycle theft
2019-03,-0.22615700000000002,51.50561,Bicycle theft
2019-03,-0.22603600000000001,51.505392,Bicycle theft
2019-03,-0.233438,51.506619,Bicycle theft
2019-03,-0.233438,51.506619,Bicycle theft
2019-03,-0.241337,51.500938,Bicycle theft
2019-03,-0.237708,51.50127,Bicycle theft
2019-03,-0.24155500000000002,51.505392,Bicycle theft
2019-03,-0.24015100000000003,51.502556,Bicycle theft
2019-03,-0.216779,51.503336,Bicycle theft
2019-03,-0.216642,51.502047999999995,Bicycle theft
2019-03,-0.223367,51.500658,Bicycle theft
2019-03,-0.24534099999999998,51.498363,Bicycle theft
2019-03,-0.232258,51.498031,Bicycle theft
2019-03,-0.22906999999999997,51.499602,Bicycle theft
2019-03,-0.217108,51.498234000000004,Bicycle theft
2019-03,-0.220703,51.497299,Bicycle theft
2019-03,-0.22320900000000002,51.497696999999995,Bicycle theft
2019-03,-0.223767,51.496311,Bicycle theft
2019-03,-0.236553,51.495353,Bicycle theft
2019-03,-0.235702,51.492778,Bicycle theft
2019-03,-0.241671,51.490394,Bicycle theft
2019-03,-0.23366599999999998,51.491776,Bicycle theft
2019-03,-0.229913,51.492349,Bicycle theft
2019-03,-0.229913,51.492349,Bicycle theft
2019-03,-0.227398,51.497778000000004,Bicycle theft
2019-03,-0.22407800000000003,51.493133,Bicycle theft
2019-03,-0.22467399999999998,51.492971000000004,Bicycle theft
2019-03,-0.22783699999999998,51.495752,Bicycle theft
2019-03,-0.22815500000000002,51.491997999999995,Bicycle theft
2019-03,-0.22680999999999998,51.492886,Bicycle theft
2019-03,-0.22680999999999998,51.492886,Bicycle theft
2019-03,-0.223791,51.491240000000005,Bicycle theft
2019-03,-0.20527399999999998,51.488485,Bicycle theft
2019-03,-0.204293,51.489621,Bicycle theft
2019-03,-0.21351900000000001,51.482802,Bicycle theft
2019-03,-0.20986799999999997,51.484455,Bicycle theft
2019-03,-0.218146,51.483816999999995,Bicycle theft
2019-03,-0.219935,51.487045,Bicycle theft
2019-03,-0.204323,51.481151000000004,Bicycle theft
2019-03,-0.196802,51.485621,Bicycle theft
2019-03,-0.19733,51.486457,Bicycle theft
2019-03,-0.196365,51.486469,Bicycle theft
2019-03,-0.202289,51.484159000000005,Bicycle theft
2019-03,-0.20279,51.485336,Bicycle theft
