X,Y,Crime_type,Month
529821.967572872,182509.976041597,Theft from the person,2019-02
529655.020535883,182437.054627249,Theft from the person,2019-02
529765.006665075,182508.965700607,Theft from the person,2019-02
529855.967788358,182266.036983145,Theft from the person,2019-02
529277.010823021,182283.985849542,Theft from the person,2019-02
529247.981196959,182169.968381837,Theft from the person,2019-02
529328.006300008,182124.045056421,Theft from the person,2019-02
529362.022349763,182033.99869108,Theft from the person,2019-02
529641.994479178,182058.049265257,Theft from the person,2019-02
529346.001864233,182286.966044317,Theft from the person,2019-02
529588.985457464,182301.94945798,Theft from the person,2019-02
529277.010823021,182283.985849542,Theft from the person,2019-02
529594.983153984,181860.00242185,Theft from the person,2019-02
529451.012295731,182153.995407155,Theft from the person,2019-02
529456.011113886,182015.027788331,Theft from the person,2019-02
529339.016844024,182305.037451656,Theft from the person,2019-02
529641.994479178,182058.049265257,Theft from the person,2019-02
529346.001864233,182286.966044317,Theft from the person,2019-02
529328.006300008,182124.045056421,Theft from the person,2019-02
529451.012295731,182153.995407155,Theft from the person,2019-02
529247.981196959,182169.968381837,Theft from the person,2019-02
529594.983153984,181860.00242185,Theft from the person,2019-02
529505.010341679,181881.966429764,Theft from the person,2019-02
529280.989893764,182143.990797255,Theft from the person,2019-02
529346.001864233,182286.966044317,Theft from the person,2019-02
529277.010823021,182283.985849542,Theft from the person,2019-02
529190.012659274,182162.039915324,Theft from the person,2019-02
530710.007612646,181890.012781231,Theft from the person,2019-02
530551.010505598,182026.022447141,Theft from the person,2019-02
530551.010505598,182026.022447141,Theft from the person,2019-02
531079.994978749,182082.040011005,Theft from the person,2019-02
531448.005716007,181946.998738176,Theft from the person,2019-02
530858.980034343,182121.9659843,Theft from the person,2019-02
530292.025354711,182130.984532188,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
529883.004045333,181947.03108551,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
530099.990464571,182170.017351507,Theft from the person,2019-02
529922.992198573,181517.970419193,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
530166.018648731,181903.977130121,Theft from the person,2019-02
529870.998664004,181438.970434206,Theft from the person,2019-02
530291.980204343,182084.024580029,Theft from the person,2019-02
530160.976085672,181753.958375643,Theft from the person,2019-02
530009.978305581,182057.994369878,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
530009.978305581,182057.994369878,Theft from the person,2019-02
529759.965556062,181573.003528002,Theft from the person,2019-02
529835.971303321,182144.012080291,Theft from the person,2019-02
529979.980063395,181417.943828347,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
529861.021295845,181554.999123971,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
530009.978305581,182057.994369878,Theft from the person,2019-02
529871.971683787,181390.03375485,Theft from the person,2019-02
530197.012513476,182160.039952674,Theft from the person,2019-02
530166.018648731,181903.977130121,Theft from the person,2019-02
530160.976085672,181753.958375643,Theft from the person,2019-02
529870.998664004,181438.970434206,Theft from the person,2019-02
530009.978305581,182057.994369878,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530614.990707548,181467.943690636,Theft from the person,2019-02
530583.013543158,181374.98455264,Theft from the person,2019-02
531095.999380635,181642.016819428,Theft from the person,2019-02
530614.990707548,181467.943690636,Theft from the person,2019-02
530888.024404875,181652.011367155,Theft from the person,2019-02
530614.990707548,181467.943690636,Theft from the person,2019-02
531092.001179932,181909.980995733,Theft from the person,2019-02
531095.999380635,181642.016819428,Theft from the person,2019-02
530309.012816658,182055.974579536,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530888.024404875,181652.011367155,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530808.980960147,181631.948912641,Theft from the person,2019-02
530217.969246402,181986.985445605,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530330.002108576,181354.023055642,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530184.024235276,181585.964853506,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530507.978358308,181423.020160391,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530507.978358308,181423.020160391,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530184.024235276,181585.964853506,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530176.006981878,181552.042654435,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530275.99385613,181546.036915472,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530276.995679905,181228.034051799,Theft from the person,2019-02
530351.982748812,181282.034473695,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530252.978528445,181477.01176682,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
530502.031672732,181486.962885528,Theft from the person,2019-02
530243.969483214,181600.965535284,Theft from the person,2019-02
530252.978528445,181477.01176682,Theft from the person,2019-02
530087.030289132,181570.016246641,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
530082.993143805,181405.001188506,Theft from the person,2019-02
530178.975265898,181176.004078272,Theft from the person,2019-02
529843.989747521,181257.01126725,Theft from the person,2019-02
529886.007230752,181232.046406891,Theft from the person,2019-02
529843.989747521,181257.01126725,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
529886.007230752,181232.046406891,Theft from the person,2019-02
530054.997108478,181525.01949614,Theft from the person,2019-02
530082.993143805,181405.001188506,Theft from the person,2019-02
530179.997711855,181090.013557726,Theft from the person,2019-02
529980.996838849,181009.029414045,Theft from the person,2019-02
529978.002694022,181079.947096077,Theft from the person,2019-02
530186.031072089,181195.992043765,Theft from the person,2019-02
530056.028476782,181085.949251968,Theft from the person,2019-02
529980.996838849,181009.029414045,Theft from the person,2019-02
529843.989747521,181257.01126725,Theft from the person,2019-02
530119.991140773,181370.006158911,Theft from the person,2019-02
529843.989747521,181257.01126725,Theft from the person,2019-02
529854.005751458,181345.954336401,Theft from the person,2019-02
530152.000122488,181087.961128407,Theft from the person,2019-02
530054.997757278,181232.02873799,Theft from the person,2019-02
530006.986849903,181208.990077212,Theft from the person,2019-02
530119.991140773,181370.006158911,Theft from the person,2019-02
529891.014474439,181152.945723141,Theft from the person,2019-02
530108.020076219,181062.020328615,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
529978.002694022,181079.947096077,Theft from the person,2019-02
529891.014474439,181152.945723141,Theft from the person,2019-02
530119.991140773,181370.006158911,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
529891.014474439,181152.945723141,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
530179.997711855,181090.013557726,Theft from the person,2019-02
530152.000122488,181087.961128407,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
529910.964819318,181152.009096769,Theft from the person,2019-02
530178.975265898,181176.004078272,Theft from the person,2019-02
529809.006497036,181417.022865684,Theft from the person,2019-02
529809.006497036,181417.022865684,Theft from the person,2019-02
529809.006497036,181417.022865684,Theft from the person,2019-02
